video_id,author,text,text_clean,sentimen,aspek,like_count,published_at
a2WXt0aW76g,@Hermanto-n2i,"Intinya kalau prabowo apagi gibran ga di lengserkan negri ini akan trjadi gelap beneran,,,🤪",inti presiden prabowo apagi gibran tidak lengser negri trjadi gelap sungguh,negatif,program,0,2025-04-20T13:03:48Z
a2WXt0aW76g,@Hermanto-n2i,Emang program MBG itu hanya jadi bancakan orang prabowo,program makan gizi gratis bancak presiden prabowo,positif,kualitas_makanan,0,2025-04-20T13:01:48Z
a2WXt0aW76g,@WarMachine-u1f,"Makan Korupsi Gratis...
Tiap pergantian pemerintahan pasti ada aja proyek yang di ada adain..
Buat keruk duit negara..
Engga heran bangsa ini kaga maju..
Orang di pikiran pejabat nya cuma uang kekuasaan dan syahwat nya dia doang",makan korupsi gratis ganti perintah proyek adain keruk duit negara tidak heran bangsa kaga maju pikir jabat uang kuasa syahwat,negatif,anggaran,0,2025-04-20T12:58:57Z
a2WXt0aW76g,@rzofficial111,"Wajar, sejak debat pilpres, apapun masalahnya, solusinya adalah MBG😂😂😂😂",wajar debat pilpres apa solusi makan gizi gratis,positif,kualitas_makanan,0,2025-04-20T12:55:50Z
a2WXt0aW76g,@syarifalida2713,"Mbg, blt, sembako murah hanya politik licik memiskinkan rakyat, agar bisa di panen saat pemilu. Negara dan kekayaannya hanya milik penguasa dan kroninya.",makan gizi gratis blt sembako murah politik licik miskin rakyat panen milu negara kaya milik kuasa kroni,positif,kualitas_makanan,0,2025-04-20T12:49:05Z
a2WXt0aW76g,@agungcahyaji2999,Happy bancakan 😍,happy bancak,netral,umum,0,2025-04-20T12:42:11Z
a2WXt0aW76g,@srimamikmamik5547,Saya rasa lbh bk di beri uang saja. 1 bulan sx di  serahkan org tua wali murid.,lbh bk uang sx serah org tua wali murid,netral,anggaran,0,2025-04-20T12:33:48Z
a2WXt0aW76g,@Josss-l7v,"Dari dulu kami angkatan 98 paham bahwa penyakit bangsa ini cuma 3: Korupsi, Kolusi, Nepotisme. That's why Reformasi terjadi waktu itu !!!",angkat paham sakit bangsa korupsi kolusi nepotisme that why reformasi waktu,negatif,anggaran,43,2025-04-20T12:25:07Z
a2WXt0aW76g,@SangPencari08,"Di Merauke saja, cuma 7 sekolah yang pernah di uji coba MBG. Itupun beberapa sekolah-sekolah elite, Dandim saat dikonfirmasi, soal bagaimana perkembangan MBG dan dapur cuma jawab, saya cuma koordinator 😅😂",merauke sekolah uji coba makan gizi gratis itu sekolah sekolah elite dandim konfirmasi kembang makan gizi gratis dapur koordinator,positif,kualitas_makanan,0,2025-04-20T12:23:37Z
a2WXt0aW76g,@rikardoalbertusrajagukguk5603,"Prabowo presiden omon""",presiden prabowo presiden omon,netral,program,0,2025-04-20T12:13:53Z
a2WXt0aW76g,@BaitulQuran123,30:42 coba gedein volume. Kayak ada suara aneh,coba gedein volume suara aneh,netral,umum,0,2025-04-20T12:06:36Z
a2WXt0aW76g,@romigunawan-d6w,setuju ini bukan program tapi proyek pengejar rente,tuju bukan program proyek kejar rente,netral,program,0,2025-04-20T11:57:10Z
a2WXt0aW76g,@harianjajaya7784,"Tapi regulasi yg mengatur proyek MBG sampai sekarang belum ada bang. 
Bila ada, boleh di share bang❤",regulasi atur proyek makan gizi gratis belum bang share bang,positif,kualitas_makanan,0,2025-04-20T11:56:30Z
a2WXt0aW76g,@subandrio5456,Untuk media ini tolong proyek MBG kok gak bisa merata klo memang gak cukup dananya bubarkan aja,media tolong proyek makan gizi gratis tidak rata tidak dana bubar,negatif,kualitas_makanan,0,2025-04-20T11:48:28Z
a2WXt0aW76g,@tsaniahanifa9502,program pemerintah apapun selagi korup si tdk di brantas  rasanya sulit rakyat bs makmur terbukti,program perintah apa selagi korup si tidak brantas sulit rakyat bs makmur bukti,negatif,program,0,2025-04-20T11:46:44Z
a2WXt0aW76g,@indraliswidiana6530,masih ada proyek sekolah rakyat,proyek sekolah rakyat,netral,guru_sekolah,0,2025-04-20T11:38:19Z
a2WXt0aW76g,@buupyboopy9306,iya lah..emang rakus tuh kroni bowo..komut Pertamina aja bisa loh dijabat orang yang tanggung jawab kematian kanjuruhan,rakus tuh kroni bowo komut pertamina loh jabat tanggung mati kanjuruhan,netral,umum,0,2025-04-20T11:35:43Z
a2WXt0aW76g,@komangsatriasa1507,Kita masih dijajah koruptor,jajah koruptor,netral,umum,0,2025-04-20T11:33:43Z
a2WXt0aW76g,@oissoegeng5040,"Seru paparan dari tempo kali ini,yang membahas makan gizi gratis,memalukan ini rakyat hanya jadi alasan.",seru papar tempo bahas makan gizi gratis malu rakyat alas,positif,kualitas_makanan,1,2025-04-20T11:32:28Z
a2WXt0aW76g,@aku6000,"aneh sama kelompok2 yang menamakan diri mereka ""relawan"". jgn pake istilah ""relawan"" lah, Relawan kok minta jabatan/posisi, akhh",aneh kelompok nama rawan jgn istilah rawan rawan jabat posisi akhh,netral,umum,0,2025-04-20T11:32:19Z
a2WXt0aW76g,@Fauzanmd95,Calon Mega Korupsi baru,calon mega korupsi,negatif,anggaran,0,2025-04-20T11:28:04Z
a2WXt0aW76g,@lylysophie7163,Semoga sehat selalu keluarga tempo,moga sehat keluarga tempo,positif,kualitas_makanan,4,2025-04-20T11:22:59Z
a2WXt0aW76g,@YohanesGainaDara,"AGAR INVENTIGASI YANG SUNGGUH SUNGGUH DIJALANKAN  SALING DUKUNG MENDUKUNG YANG SANGAT MEMPRIHATIKAN HIDUP KAMI RAKYAT MISKIN YANG SANGAT MENDERITA DARI KAMI UMAD TUHAN YANG SENGSARA. Bukan proyek ya, ini program pemerintah.,kasihan kami rakyat miskin yang terhina.",inventigasi sungguh sungguh jalan dukung dukung memprihatikan hidup rakyat miskin derita umad tuhan sengsara bukan proyek program perintah kasihan rakyat miskin hina,positif,program,0,2025-04-20T11:17:27Z
a2WXt0aW76g,@YohanesGainaDara,"MAAF YA BUKAN  KARENA MASALAH  DUKUNG MENDUKUNG KEPADA PRESIDEN PRABOWO SEHINGGA MAKAN GISI GRATIS ADA, ITU BUKAN, INI BUKAN PROYEK MENURUT KAMI RAKYAT MIISKIN INI ADALAH PROGRAM PEMERINTAH UNTUK ANAK SISWA SISWi KAMI RAKYAT MISKIN. DISINI KAMI RAKYAT MISKIN USULKAN BISA SATUKAN PRESEPSI POSTIF DEMI PEMERATAAN HIDUP BAGI KAMI RAKYAT MISKIN.",maaf bukan dukung dukung presiden presiden prabowo makan gisi gratis bukan bukan proyek rakyat miiskin program perintah anak siswa siswi rakyat miskin rakyat miskin usul satu presepsi postif perata hidup rakyat miskin,positif,program,0,2025-04-20T11:09:22Z
a2WXt0aW76g,@SaefulFulloh-w3s,Karna pejabat kita gila duit.,jabat gila duit,negatif,umum,0,2025-04-20T11:06:44Z
a2WXt0aW76g,@ryuishigawa890,Menyala tempo🔥🔥🔥🔥,nyala tempo,netral,umum,0,2025-04-20T11:06:10Z
a2WXt0aW76g,@bigilajawes,"Pemilihan diksi Dari program, jd project langsung menimbulan efek fyp 😂😂",pilih diksi program project timbul efek fyp,netral,program,0,2025-04-20T10:53:56Z
a2WXt0aW76g,@alifputra9204,Yayasan itu alat korupsi dan pencucian uang era orba,yayasan alat korupsi cuci uang era orba,negatif,anggaran,0,2025-04-20T10:52:35Z
a2WXt0aW76g,@garuda.indonesia,"ngeri..semakin kaya manusia itu semakin serakah dinegeri ini, tak adalagi perbedaan halal dan haram, ada kesempatan sikat.",ngeri kaya manusia serakah negeri adalagi beda halal haram sempat sikat,negatif,umum,1,2025-04-20T10:50:46Z
a2WXt0aW76g,@mokhidkhan6002,Proyek makan hratis hanya buat bancakan para pendukung prabowo banyaknya manusia tak ber moral selagi ada proyek sibuk cari untung semua maunya duduk manis dapat uang banyak susah berantas korup kalok banyak partai hanya berlomba lomba cari jabatan demi mensejahterakan diri sendiri lebih baik partai yg hanya penikmat jabatan lebih baik bubarkan saja,proyek makan hratis bancak dukung presiden prabowo banyak manusia ber moral selagi proyek sibuk cari untung mau duduk manis uang susah berantas korup kalok partai lomba lomba cari jabat sejahtera baik partai nikmat jabat baik bubar,positif,kualitas_makanan,0,2025-04-20T10:49:57Z
a2WXt0aW76g,@benyanyaan-uy8bh,Tempo selalu masak bagus,tempo masak bagus,positif,umum,0,2025-04-20T10:44:21Z
a2WXt0aW76g,@jbjb3421,"Mgkin sj,. proses pengadaan penyedia utk prog Mbg ini, pakai Perpres khusus yg dicetuskan bang Dasco (si belut licin) yg paling lihai nyari lubang utk amankan kepentingan..😊😊",mgkin sj proses ada sedia prog makan gizi gratis pakai pres cetus bang dasco si belut licin lihai nyari lubang aman penting,positif,kualitas_makanan,0,2025-04-20T10:40:41Z
a2WXt0aW76g,@kitingful,"Apapun di negeri, bukanlah program tapi jadi proyek.",apa negeri program proyek,netral,program,0,2025-04-20T10:36:16Z
a2WXt0aW76g,@Cham_archam,"Sebenernya kita punya uangnya, cuma ga disalurkan dg baik dan banyak tikusnya. Mau sampe kapan yaa kayak gini?",sebenernya uang tidak salur baik tikus sampe yaa,netral,anggaran,0,2025-04-20T10:33:40Z
a2WXt0aW76g,@nasruddinumar1472,Makan siang Gratis = lahan KKN baru,makan siang gratis lahan kkn,positif,kualitas_makanan,0,2025-04-20T10:32:49Z
a2WXt0aW76g,@sannylastboys5689,"menurutku wajar , karena jika dikelola oleh oposisi bisa jadi di sabotase😡",turut wajar kelola oposisi sabotase,netral,umum,0,2025-04-20T10:25:06Z
a2WXt0aW76g,@jbjb3421,"Salam sehat dan dilindungi Tuhan selalu saudara2ku..
Tetaplah berani mensuarakan kemaksiatan para penyelenggara negara yg korup dan suka berlindung d bawah sayap kekuasaan...😊😊😊",sehat lindung tuhan saudara tetap berani suara maksiat selenggara negara korup suka lindung sayap kuasa,netral,kualitas_makanan,0,2025-04-20T10:20:52Z
a2WXt0aW76g,@Paenoo,"Makan siang gratis sebaiknya diberikan oleh sekolah agar lebih sehat,mudah dan llancar. Sebab jika makan siang gratis dianggap proyek bisa timbul masalah ini itu.",makan siang gratis sekolah sehat mudah llancar makan siang gratis anggap proyek timbul,positif,kualitas_makanan,0,2025-04-20T10:20:22Z
a2WXt0aW76g,@dinapuspita6066,Warbiasaahhh bagi baginyaa,warbiasaahh baginyaa,netral,umum,0,2025-04-20T10:18:10Z
a2WXt0aW76g,@AkbarRochimM,"Kasihan kantin sekolah. Udah punya tempat, pengalaman, dan akses bahn baku. Tinggal nambah karyawan dan porsi. Tiba-tiba lahannya diambil orang yang lebih kuat. Mau mengadu ke siapa bingung karena cuma rakyat kecil.",kasihan kantin sekolah alam akses bahn baku tinggal nambah karyawan porsi lahan ambil kuat adu bingung rakyat,negatif,kualitas_makanan,0,2025-04-20T10:17:46Z
a2WXt0aW76g,@citraexplore7603,Proyek untuk perwira di daerah,proyek perwira daerah,netral,umum,0,2025-04-20T10:17:25Z
a2WXt0aW76g,@nonothsp931,"bergizi darimana  ?.  
anggaran 10 ribu untuk 1 porsi makan + minum,  sekaligus ongkos kirim ke sekolahan.
di kampung saya beli nasi pecel + telur saja 12 ribu per bungkus. 
bagimana dengan dengan kota-kota besar...",gizi darimana anggar ribu porsi makan minum ongkos kirim sekolah kampung beli nasi pecel telur ribu bungkus bagimana kota kota,netral,kualitas_makanan,0,2025-04-20T10:17:09Z
a2WXt0aW76g,@hendriantoaritonang3703,Ini kayak ngobrol di kedai kopi aja...,ngobrol kedai kopi,netral,umum,0,2025-04-20T10:12:28Z
a2WXt0aW76g,@ratnairawati5439,"Kenapa..ya..pemerintah memilih cara mencerdaskan rakyat dgn cara yg ber belit².  Di bagikan saja KPD rakyat dana  dan pelaksanaan nya di awasi .., dgn digitalisasi. 
KLO MMG benar  mau memberi mkn KPD rakyat dgn sehat, knp bnyk bahan mkn an  yg beredar yg tercemar dgn zat² ber bahaya,  pengawet, pewarna, dan mkn yg salah proses di masyarakat/pasar di biarkan saja sudah lama ...,SPT tidak ada pengawasan dr pihak pemerintah.",perintah pilih cerdas rakyat ber belit bagi kpd rakyat dana laksana awas digitalisasi mkn kpd rakyat sehat knp bnyk bahan mkn an edar cemar zat ber bahaya awet warna mkn salah proses masyarakat pasar biar spt tidak awas dr perintah,negatif,kualitas_makanan,0,2025-04-20T10:11:27Z
a2WXt0aW76g,@azzammurichanel9002,Terus berjuang jgn takut👍🏻,juang jgn takut,negatif,umum,0,2025-04-20T10:06:28Z
a2WXt0aW76g,@RadenKianGanteng,"Makanya ada pernyataan mengedepankan kemanusian untuk tidak menghukum berat koruptor dan mengasihani keluarga koruptor agar tidak dirampas asetnya.

Ketemu juga jawabannya",nyata depan kemanusian tidak hukum berat koruptor kasihan keluarga koruptor tidak rampas aset ketemu jawab,negatif,umum,0,2025-04-20T09:54:38Z
a2WXt0aW76g,@sandir5860,Memang sdh tradisi apapun pemerintah pusat mempunyai progam pasti di korupsi. Misalkan pemerintah pusat mengeluarkan anggaran makan gratis 1porsi Rp 15000an nantinya sampai yg berhak penerimanya bisa di 1porsinya bukan lagi Rp 15000an tetapi di bawahnya,tradisi apa perintah pusat progam korupsi perintah pusat keluar anggar makan gratis porsi rp an hak terima porsi bukan rp an bawah,netral,kualitas_makanan,0,2025-04-20T09:49:56Z
a2WXt0aW76g,@sumatranfreeman1411,Siap2 tempo dikirim makan siang,tempo kirim makan siang,netral,kualitas_makanan,0,2025-04-20T09:49:44Z
a2WXt0aW76g,@agussuprianto1750,Gue pasti dukung tempo hanagn takut ama rezim buka sekalian bro,dukung tempo hanagn takut rezim buka bro,netral,umum,0,2025-04-20T09:43:18Z
a2WXt0aW76g,@tanguyaung2467,"Kalau kiri udah bergerak ngeri repot dah, klau kanan gampang tinggal labelin radicul beres",kiri gerak ngeri repot klau kanan gampang tinggal labelin radicul beres,netral,umum,0,2025-04-20T09:36:03Z
a2WXt0aW76g,@DasqMakyu,Dah di rancang kok makan gratis tuk proyek gemuk pendukung nya.,rancang makan gratis proyek gemuk dukung,positif,kualitas_makanan,0,2025-04-20T09:29:49Z
a2WXt0aW76g,@dediekadibrata2156,"Mbg program bagus sayang eksekusinya tdk cerdas . Harusnya dg dana besar yg diaejahterakan keluarga dulu. Keluarga sejahtera, makanpun akan bergizi, nampaknya ada oknum yg mencari manfaat dr program mbg itu😮",makan gizi gratis program bagus sayang eksekusi tidak cerdas dana diaejahterakan keluarga keluarga sejahtera makan gizi nampaknya oknum cari manfaat dr program makan gizi gratis,positif,kualitas_makanan,0,2025-04-20T09:29:17Z
a2WXt0aW76g,@NagekeoFormos79,"Ini yang aku suka dari masakan Tempo, bikin enak dinikmati.",suka masakan tempo bikin enak nikmat,positif,kualitas_makanan,0,2025-04-20T09:27:33Z
a2WXt0aW76g,@abdulmanaf4306,"benar yg dpt mbg orang yg dukung prabowo,semarang disekolah smkn 1  tdk dapat,padahal byk keluarga miskin",dpt makan gizi gratis dukung presiden prabowo semarang seko smkn tidak keluarga miskin,positif,kualitas_makanan,0,2025-04-20T09:26:09Z
a2WXt0aW76g,@syamsunardi8206,Kami bersamaan TEMPO,sama tempo,netral,umum,0,2025-04-20T09:25:49Z
a2WXt0aW76g,@Suviasuffi,Sudah Dari DuLu Mas Pram Aku Komen di FNN.Bahwa Itu Proyek CuaN..😂😂😂👍🤭,mas pram komen fnn proyek cuan,netral,umum,0,2025-04-20T09:16:00Z
a2WXt0aW76g,@AbdulRojali-r9t,"Kapan perampasan tanah, tambang dsita jera agar rakyat kaya. Yutub mualaf F dll",ampas tanah tambang dsita jera rakyat kaya yutub mualaf dll,netral,umum,0,2025-04-20T09:08:32Z
a2WXt0aW76g,@armandogreatest9027,TOLONGLAH AGAR TEMPO MENGINVESTIKASI APAKAH IJAZAH JKW ASLI ATAU TDK. HANYA TEMPO YG BISA MEMASTIKAN ITU DGN INVESTIKASI YG SELALU KEREN.,tolong tempo menginvestikasi ijazah jkw sungguh tidak tempo investikasi keren,netral,umum,81,2025-04-20T09:07:54Z
a2WXt0aW76g,@damai4766,"Tempo tlng infestigasi juga permainan pengadaan baki (food tray) yg buat MBG !!!!, terjadi Skandal permainan harga yg luar biasa oleh kroni2 om wowok!!🤑🤑🤑Tempo !! Kelihatan kelewatan mengupas ini!, harga baki tsb antara Rp 55 rb - Rp 75 rb/pcs😢😢dan dibutuhkan ratusan juta pcs!!! BAYANGIN GA UANG NYA , sedangkan impor dari china cuma Rp 40 rb lebih dikit!!!🤑Ini pasti Skandal Mega Proyek!!!!",tempo tlng infestigasi main ada baki food tray makan gizi gratis skandal main harga kroni om wowok tempo lewat kupas harga baki tsb rp rb rp rb pcsdan butuh ratus juta pcs bayangin tidak uang impor china rp rb dikit skandal mega proyek,netral,kualitas_makanan,0,2025-04-20T09:03:05Z
a2WXt0aW76g,@norathecat0007,"wowo pas pelantikan: anti koncoisme 
wowo pas jadi presiden: hidup koncoisme ",prabowo pas lantik anti koncoisme prabowo pas presiden hidup koncoisme,netral,program,0,2025-04-20T08:56:03Z
a2WXt0aW76g,@mukhlisrachman3908,Setuju bangit “PROYEK MGB’!!,tuju bangit proyek makan gizi gratis,positif,kualitas_makanan,0,2025-04-20T08:54:25Z
a2WXt0aW76g,@mukaromfathurrahman,"roda baru mulai, udah jahannam....
ngk ada yg bener memang presiden di konoho.",roda jahannam ngk presiden konoho,netral,program,0,2025-04-20T08:54:00Z
a2WXt0aW76g,@muhammadichsannazim5694,Terima kasih.,terima kasih,positif,umum,92,2025-04-20T08:53:18Z
a2WXt0aW76g,@turisina7760,"Sdh dari awal diprediksi  kalo program mbg pasti 1000 persen ada dana yg dikorupsi.. terbukti..
Semuanya kok mesti ada yg di korupsi ya...parah parahhh",prediksi program makan gizi gratis persen dana korupsi bukti mesti korupsi buruk parahh,negatif,anggaran,0,2025-04-20T08:52:16Z
a2WXt0aW76g,@sambokadal,salah satu proyek koruptor  ya itu buat program2 yg bisa di korupsi. dan gk ada manfaatnya buat kemakmuran rakyat..hanya kemakmuran buat para pejabat..hidup koruptor,salah proyek koruptor program korupsi tidak manfaat makmur rakyat makmur jabat hidup koruptor,negatif,anggaran,0,2025-04-20T08:40:56Z
a2WXt0aW76g,@WBFX25,"""Satyam Eva jayate""",satyam eva jayate,netral,umum,2,2025-04-20T08:25:52Z
a2WXt0aW76g,@jeliteung,Sukses utk sekelompoknya,sukses kelompok,positif,umum,0,2025-04-20T08:22:44Z
a2WXt0aW76g,@yohanahioe9979,kita dukung kak,dukung kak,positif,umum,0,2025-04-20T08:17:42Z
a2WXt0aW76g,@karjani289,Salut tempo idealis menyuarakan kebenaran,salut tempo idealis suara benar,positif,umum,0,2025-04-20T08:14:40Z
a2WXt0aW76g,@norbertusuweubun4590,MBG itu  mamang proyek cuma diperhalus dgn istilah program.,makan gizi gratis mamang proyek halus istilah program,positif,kualitas_makanan,0,2025-04-20T08:13:24Z
a2WXt0aW76g,@bebantonggo,Gua dari 2014 pilih prabowo dan sampe kpanpun🤪,gua pilih presiden prabowo sampe kpanpun,netral,program,0,2025-04-20T08:12:32Z
a2WXt0aW76g,@sunyakub7181,Lanjutkan rekan2 tempo..   .berjuang untuk bongkar pola2 licik para koruptor yg dikoordinasi parpol.,lanjut rekan tempo juang bongkar pola licik koruptor koordinasi parpol,positif,program,0,2025-04-20T08:12:27Z
a2WXt0aW76g,@ethnanahmad5675,"1. Gaji pegawai telat dibayarkan dari Desember sampai Maret
2. Pemerintah menjalin kemitraan dengan Yayasan bermodal besar, yang artinya kegiatan ini pastinya berpotensi dikapitalisasi, akhirnya bahan baku dapur disuplay dari pemodal besar pula untuk menekan ongkos produksi bukan dari UMKM setempat. Profit kebanyakan dinikmati oleh kalangan elit tanpa menjadi katalisator penggerak arus ekonomi daerah kelas menengah ke bawah.",gaji pegawai telat bayar desember maret perintah jalin mitra yayasan modal giat pasti potensi kapital bahan baku dapur disuplay modal tekan ongkos produksi bukan umkm profit banyak nikmat kalang elit tanpa katalisator gerak arus ekonomi daerah kelas tengah,netral,anggaran,35,2025-04-20T08:02:31Z
a2WXt0aW76g,@ipangswastika6630,"Sementara negara lain seperti China terus berinovasi dengan teknologi AI dan mobil listrik nya, Vietnam dengan kebijakan yg pro investasi, Indonesia selalu menemukan cara cara paling inovatif untuk terus melestarikan budaya korupsi, menyala negeri aing 😢",negara china inovasi teknologi ai mobil listrik vietnam bijak pro investasi indonesia temu inovatif lestari budaya korupsi nyala negeri aing,negatif,anggaran,0,2025-04-20T07:59:09Z
a2WXt0aW76g,@Chava132,"Memang butuh modal besar, mengingat persyaratan yang diberikan. Tidak mungkin bisa dilakukan oleh usaha kecil atau ibu2 rumah tangga... Meskipun dengan modal 100 atau 200 juta tidak mungkin bisa lolos kualifikasi.",butuh modal syarat tidak usaha rumah tangga modal juta tidak lolos kualifikasi,negatif,umum,0,2025-04-20T07:56:32Z
a2WXt0aW76g,@christianpeter7825,Trima kasih tempo. Penelusuran tempo lebih memperkuat lagi kecurigaan masyarakat ttg proyek Bancakan ini. Ini proyek perampok uang negara,trima kasih tempo telusur tempo kuat curiga masyarakat ttg proyek bancak proyek rampok uang negara,netral,anggaran,0,2025-04-20T07:55:44Z
a2WXt0aW76g,@nolipservice,"Beginilah jadinya kalau kepemimpinan sipil, dipimpin dengan cara militer (komando). 

Kalau pimpinannya paham persoalan, ya tidak terlalu bermasalah, tapi kalau dia tidak begitu paham, perintah yang bersyifat komando itu bisa jadi persoalan.",pimpin sipil pimpin militer komando pimpin paham tidak masalah tidak paham perintah bersyifat komando,negatif,umum,0,2025-04-20T07:53:47Z
a2WXt0aW76g,@BudiPratama-i7d,Makan gratis yang sebenarnya tidak GRATIS...😅,makan gratis tidak gratis,negatif,kualitas_makanan,0,2025-04-20T07:46:33Z
a2WXt0aW76g,@ABC-zz8qc,"Knp mesti ada pembentukan yayasan? Knp enggak ikut cara singapore menangani sumbangan pemerintah menggulunturkan bantuan pd rakyatnya per PKK. Satiap keluarga  mendapat 
$ 900 /pkk dgn kos belanja tidak melebihi $1800 / bulan /individu. Jadi kalo ada individu mdpt gaji melebihi $1800 / Bulan individu tidak layak dpt bantuan. Dgn cara ini tpt sasaran. Jadi ortu akan dpt bantuan dan anak2 sekolahan juga dpt. Pada yg telah bekerja melebihi $1800 tidak layak.",knp mesti bentuk yayasan knp tidak singapore tangan sumbang perintah menggulunturkan bantu rakyat pkk satiap keluarga pkk kos belanja tidak lebih individu individu mdpt gaji lebih individu tidak layak dpt bantu tpt sasar ortu dpt bantu anak sekolah dpt lebih tidak layak,negatif,guru_sekolah,0,2025-04-20T07:44:58Z
a2WXt0aW76g,@tndewandono,Wajar siy. Secara udah 3 kali kalah pilpres gak kebayang udah berapa triliun duit abis buat modal kampanye. Begitu menang pemilu wajib ngeruk duit lewat proyek2 dan program2 biar balik modal atau bahkan untung besar.,wajar siy kalah pilpres tidak bayang triliun duit abis modal kampanye menang milu wajib ngeruk duit proyek program biar modal untung,negatif,anggaran,0,2025-04-20T07:44:49Z
a2WXt0aW76g,@masabaru8276,"Memang daripada proyek ini mendingan pemerintah mengalihkan dananya buat ""Beasiswa Kuliah Gratis Rakyat Miskin"" 🙏",proyek mending perintah alih dana beasiswa kuliah gratis rakyat miskin,positif,anggaran,0,2025-04-20T07:43:17Z
a2WXt0aW76g,@robbyferdian4076,Cara jualan media ya gini. Kalo emang media ini tau banyak korupsi kenapa ngga di laporkan saja. Ngga ada power atau penakut!? Bukti kan dong 🤣🤣,jual media media tau korupsi tidak lapor tidak power takut bukti,negatif,anggaran,0,2025-04-20T07:43:02Z
a2WXt0aW76g,@Mystrugglepoint,"Dari pengalaman saya, ditawarin jadi mitra:
1. Biaya at cost 10.000
2. Operasional 5.000 (harus setor ke pihak yayasan 2ribu sampe 2,500
Aje gile yang capek dapur mereka ongkang ongkang kaki dapetnya bisa sama.
Saran saya jgn buru buru ikutan program ini.
Kalau perkembangan nya mentok pasti Prabowo rubah caranya",alam ditawarin mitra biaya at cost operasional setor yayasan ribu sampe aje gile capek dapur ongkang ongkang kaki dapetnya saran jgn buru buru ikut program kembang mentok presiden prabowo rubah,netral,program,1,2025-04-20T07:42:08Z
a2WXt0aW76g,@TrisnoSutrisnoBabe,Nahhhh.. Aaa sudahlah 😅😅😮,nahh aa,netral,umum,0,2025-04-20T07:37:46Z
a2WXt0aW76g,@IrmaSulistiana-r6g,Gak laku 😂😂😂,tidak,negatif,umum,0,2025-04-20T07:37:12Z
a2WXt0aW76g,@AkbarDuatujuh,NEGARA INI SUDAH BENAR2 TIDAK TERTOLONG 😂,negara tidak tolong,negatif,umum,0,2025-04-20T07:31:37Z
a2WXt0aW76g,@bryceduffy,pasti dapet datanya diplatformnya scribd ya :D,dapet data platform scribd,netral,umum,0,2025-04-20T07:26:55Z
a2WXt0aW76g,@pramcorphis300,"Ini baru MBG, blm yg namanya Sekolah Rakyat, Koperasi merah Putih, Danantara...",makan gizi gratis belum nama sekolah rakyat koperasi merah putih danantara,positif,kualitas_makanan,1,2025-04-20T07:23:33Z
a2WXt0aW76g,@YopiTumanan-g9y,"Dari awal programnya diluncurkan MBG,sy sudah curiga ini program abal2,justru ladang korupsi,program buang2 anggaran,hrsnya pendidikan yg dimajukan Krn sesuai UUD,ini malah mkn yg mau diurus,kacau,kayaknya pemerintah sengaja TDK majukan pendidikan agar dipelihara buat program 5 tahunan pilpres supaya diguyur dgn uang & bansos,inilah cara2 penjajah",program luncur makan gizi gratis curiga program abal ladang korupsi program buang anggar hrsnya didik maju sesuai uud mkn urus kacau perintah sengaja tidak maju didik pelihara program tahun pilpres guyur uang bansos jajah,negatif,anggaran,0,2025-04-20T07:23:05Z
a2WXt0aW76g,@iwanpapae690,Semua ada masanya ... Masanya keciduk ya pasti keciduk jd buat para pejabat sekarang ati2 5 - 6 th ke depan nasib kelean belum tentu seenak  sekarang,masa masa ciduk ciduk jabat ati th nasib kelean belum enak,negatif,kualitas_makanan,0,2025-04-20T07:18:34Z
a2WXt0aW76g,@leoananda246,Tempo lagi lagi memasak,tempo masak,netral,umum,0,2025-04-20T07:16:07Z
a2WXt0aW76g,@zaenalrnb136,"MBG mulu jadi andalan, tpi aku gk pernah tau dmna sih yg dpt MBG, di tempat kerja aku gk pernah lihat dan denger klo anak sekolah dpt MBG, dikampung 3 anak saya juga gk pernah dpt juga.",makan gizi gratis mulu andal tidak tau dmna dpt makan gizi gratis tidak denger anak sekolah dpt makan gizi gratis kampung anak tidak dpt,netral,kualitas_makanan,0,2025-04-20T07:11:23Z
a2WXt0aW76g,@pancasilankri946,Horeee MBG sumber korupsi baruu.... lumayan buat ngumpulin duit untuk pilpres 2029,horee makan gizi gratis sumber korupsi baruu lumayan ngumpulin duit pilpres,netral,kualitas_makanan,0,2025-04-20T07:08:58Z
a2WXt0aW76g,@TheManicsound,"Teknik tinggi sih ini cara korup nya, BGN tunjuk yayasan, yayasan tersebut memotong harga per porsi ke mitra catering di lapangan yang punya modal, nantinya yayasan tersebut cashback ke BGN, dan BGN tentu saja harus setor lagi kepada....siklus setan",teknik tinggi korup badan gizi nasional yayasan yayasan potong harga porsi mitra catering lapang modal yayasan cashback badan gizi nasional badan gizi nasional setor siklus setan,negatif,kualitas_makanan,0,2025-04-20T07:08:51Z
a2WXt0aW76g,@broalirepairhomeservis,Mengapa tempo tidak bsa dibuka beritanya dihp saya.,tempo tidak bsa buka berita dihp,negatif,umum,0,2025-04-20T07:08:25Z
a2WXt0aW76g,@sandiadin5260,"MBG hanya kedok , asli nya bagi bagi jatah bagi pendukung omon omon",makan gizi gratis kedok sungguh jatah dukung omon omon,positif,kualitas_makanan,0,2025-04-20T07:00:55Z
a2WXt0aW76g,@Faujankarim01,"Media yang selalu kritis, 👍",media kritis,netral,umum,0,2025-04-20T06:59:49Z
