video_id,author,text,text_clean,sentimen,aspek,like_count,published_at
a2WXt0aW76g,@BangBang-mf3yf,"Semangat terus dan konsisten kerja2 BOCOR ALUS TEMPO dalam meningkatkan Profesionalisme dalam menyampaikan jurnalnya dg harapan keperyaan masyarakat makin kuat.
By : Aktivis LSM-GEMAH Kab. Makalengka.",semangat terus konsisten kerja bocor alus tempo tingkat profesionalisme sampai jurnal harap keperyaan masyarakat makin kuat by aktivis lsm gemah kab makalengka,positif,distribusi,0,2025-04-23T02:11:27Z
a2WXt0aW76g,@arionodhanis,Obesitas hanya benalu....,obesitas benalu,netral,umum,0,2025-04-23T02:10:36Z
a2WXt0aW76g,@wimbohariyono2390,Bener tuh proyek merugikan rakyat bakulan disekitar sekolahan dan tempat2 lainnya yang pada kehilangan pasar menuju tutup usaha ....,benar tuh proyek rugi rakyat bakul sekitar sekolah tempat lain hilang pasar tuju tutup usaha,netral,program,0,2025-04-23T01:51:20Z
a2WXt0aW76g,@dedinugrahakemang722,Kenapa ruangannya beda skr bro?,ruang beda skr bro,netral,umum,0,2025-04-23T01:35:06Z
a2WXt0aW76g,@karpos.2nd,"Proyek MAKAN GIZI SEIMBANG, pembagian GIZI UANG ke pemain, makanya diberilah asupan GIZI GRATIS.  Progam baru, bau masakan KORUPSI 😂😅",proyek makan gizi imbang bagi gizi uang main makanya beri asupan gizi gratis progam baru bau masakan korupsi,negatif,kualitas_makanan,0,2025-04-23T01:33:05Z
a2WXt0aW76g,@mohamadsolih2801,Bocor alluss oke banget,bocor alluss sangat,netral,umum,0,2025-04-23T01:31:42Z
a2WXt0aW76g,@crezeoleman6995,nunggu tempe dibungkus 🤔,nunggu tempe bungkus,netral,umum,0,2025-04-23T01:28:03Z
a2WXt0aW76g,@bulanmerah4609,"Sejak awal saya sdh menduga bahwa MBG bakal jd lahan korupsi … lahan yg amat sangat basah sekaleeee … anak2 mereka diberi makan gratis, sementara orang tuanya ga bisa mendapatkan pekerjaan, blm lagi anak2 balita yg blm bersekolah … mau dikasih makan apa?",sejak awal duga makan gizi gratis jadi lahan korupsi lahan sangat basah sekalee anak beri makan gratis orang tua tidak dapat kerja belum anak balita belum sekolah mau beri makan apa,netral,kualitas_makanan,0,2025-04-23T01:21:06Z
a2WXt0aW76g,@BlaxkMamba.enthusiasts,"Emang proyek kok ini, pinter nih era skrg, melihat kalo masuk proyek infrastruktur dll pasti kena kritik keras krn mega proyek IKN masih pelan jalannya kok bikin proyek baru lagi, kan butuh pemasukkan donk, bikinlah program MBG dan kecabangannya lainnya.... 😅😅😅",memang proyek kok pinter nih era sekarang lihat kalau masuk proyek infrastruktur kena kritik keras mega proyek ikn pelan jalan kok bikin proyek baru kan butuh masuk donk bikin program makan gizi gratis cabang lain,positif,kualitas_makanan,0,2025-04-23T00:41:48Z
a2WXt0aW76g,@ekofebriyanto8762,"Dulu berpikirnya kantin2 sekolah bakal sejahtera karena bisa jadi penyedia makanan, tapi ternyata  sekompleks itu syarat & ketentuannya",dulu pikir kantin sekolah sejahtera jadi sedia makan nyata kompleks syarat tentu,positif,kualitas_makanan,0,2025-04-23T00:07:58Z
a2WXt0aW76g,@Playingrobot,Gak habis pikir sama orang yang lebih mikirin nasib anak koruptor dari pada nasib jutaan anak2 indonesia korban kesadisan koruptor.,tidak habis pikir sama orang lebih mikirin nasib anak koruptor nasib juta anak indonesia korban sadis koruptor,negatif,guru_sekolah,0,2025-04-22T22:46:13Z
a2WXt0aW76g,@nobody0050,PEJABAT BUSUK KKN dimulai dari kepala negara ✅,jabat busuk kkn mulai kepala negara,negatif,kualitas_makanan,0,2025-04-22T22:45:28Z
a2WXt0aW76g,@parmonohadi1417,"Tampak nya negeri ini tak bisa keluar dari praktik korupsi,,,,apapun programnya pasti dikorupsi",tampak nya negeri tak keluar praktik korupsi apa program korupsi,negatif,anggaran,0,2025-04-22T22:43:16Z
a2WXt0aW76g,@bangunsejati6835,Mbg itu yang ngawasi masyarakat langsung uang 10 rb buat beli bahan makanan apa saja ...agak susah di korupsi karena bahan makanan semuanya orang pernah beli,makan gizi gratis ngawasi masyarakat langsung uang rb beli bahan makan apa susah korupsi bahan makan semua orang pernah beli,netral,anggaran,0,2025-04-22T21:56:41Z
a2WXt0aW76g,@suryantiyanti162,"M G B , untuk siapa ? Saya pikir hanya membuka ladang korupsi , padahal masih banyak orang yg kelaparan , mending dibagikan pd orang yg membutuhkan , jaminan untuk lansia , dll .",tidak siapa pikir buka ladang korupsi padahal banyak orang lapar lebih baik bagi orang butuh jamin lansia,negatif,anggaran,0,2025-04-22T21:18:25Z
a2WXt0aW76g,@liataza1061,"Infokan terbuka, berapa sekolah dapat MBG ? Jawa dan Luar Jawa ? Sekolah Negeri - Swasta ? Berapa T dihabiskan ? Apa manfaat bagi kita negara kita hingga kini ? Disamping tidak adil, belum menjangkau seluruh sekolah di Papua, Maluku, Maluku Utara, Sulawesi ? Sementara trilyunan rupiah bila dibanhin infrastruktur sekolah di luar pulau jawa akan sangat membantu. Ingat, penerimaan CPNS banyak diisi dari jawa secara proporsional, itu tidak salah karena dijaring secara kompetitif, masalahnya ini diakibatkan sistem pendidikan tidak merata sementara anak2 luar jawa soal makan gizi bukan masalah. Yang jadi masalah kualitas bagaimana pendidikan itu dihasilkan,",info buka berapa sekolah makan gizi gratis jawa luar jawa sekolah negeri swasta berapa habis apa manfaat negara hingga kini samping tidak adil belum jangkau seluruh sekolah papua malu malu utara sulawesi trilyunan rupiah bila dibanhin infrastruktur sekolah luar pulau jawa sangat bantu ingat terima cpns banyak isi jawa proporsional tidak salah jaring kompetitif masalah akibat sistem didik tidak rata anak luar jawa soal makan gizi bukan masalah jadi masalah kualitas bagaimana didik hasil,negatif,kualitas_makanan,0,2025-04-22T21:03:32Z
a2WXt0aW76g,@sigitjokosusilo4977,MBG sangat berpotensi untuk terjadinya korupsi secara masif.,makan gizi gratis sangat potensi jadi korupsi masif,netral,kualitas_makanan,0,2025-04-22T17:36:32Z
a2WXt0aW76g,@langitpanglima172,"gak beda jauh ama pendahulunya judul ajah ""hilirisasi"" padahal kenyataannya cuman ngisi perut2 kawan dan sanak sodaranya",tidak beda jauh sama dahulu judul ajah hilir padahal nyata cuman ngisi perut kawan sanak sodaranya,negatif,umum,0,2025-04-22T16:50:00Z
a2WXt0aW76g,@rahmat_nrt6618,"Program yg udah di kritik sana sini, dan terlalu di paksakan",program kritik sana sini terlalu paksa,netral,program,0,2025-04-22T16:02:45Z
a2WXt0aW76g,@eripanaha6895,Hati2 brooo nanti di gruduk sama anak buah Hercules,hati broo gruduk sama anak buah hercules,netral,kualitas_makanan,0,2025-04-22T16:00:28Z
a2WXt0aW76g,@eliftahta-p1j,Proyek2,proyek,netral,umum,0,2025-04-22T15:41:24Z
a2WXt0aW76g,@sarulcalu,"Bansos dalam bentuk apapun Programnya, supsidi dalam apapun bentuknya, 75% unsur politik dan 100% tindak korupsi terjadi.",bansos bentuk apa program supsidi apa bentuk unsur politik tindak korupsi jadi,negatif,anggaran,0,2025-04-22T15:28:57Z
a2WXt0aW76g,@dwiyuniarti224,"Coba tim investigasi tempo cek ke daerah kami Jawa Timur, Bojonegoro sampai saat ini belum ada apa yg dikatakan makan bergizi gratis itu.",coba tim investigasi tempo cek daerah jawa timur bojonegoro belum apa kata makan gizi gratis,positif,kualitas_makanan,0,2025-04-22T15:18:11Z
a2WXt0aW76g,@putuhardikna9213,Byk potongan ga tuh... Proyek cuan,banyak potong tidak tuh proyek cuan,negatif,umum,0,2025-04-22T15:06:34Z
a2WXt0aW76g,@ridwanmahmud-h1t,Investasi siapa WAKIL PRESIDEN ATAU RAJA JAWA 😂😂😂,investasi siapa wakil presiden raja jawa,netral,program,0,2025-04-22T15:04:40Z
a2WXt0aW76g,@kevinsherly1014,Koq kaget kan sdh jelas mrk berkuasa apa yg mereka mau emang ada ygbisa melawan jgn mimpi lah...,koq kaget kan jelas mrk kuasa apa mau memang ygbisa lawan jgn mimpi,netral,umum,0,2025-04-22T15:02:20Z
a2WXt0aW76g,@kevinsherly1014,Koq kaget kan sdh jelas mrk berkuasa apa yg mereka mau emang ada ygbisa melawan jgn mimpi lah...,koq kaget kan jelas mrk kuasa apa mau memang ygbisa lawan jgn mimpi,netral,umum,0,2025-04-22T15:02:20Z
a2WXt0aW76g,@jacobluluporo604,Ini usul saya lebih baik pkh atau dana bantuan sosial ya di tingkatkan saja karena itu sudah tetap sasaran,usul lebih baik pkh dana bantu sosial tingkat tetap sasar,positif,anggaran,0,2025-04-22T15:01:02Z
a2WXt0aW76g,@jacobluluporo604,Terus kapan kita di ntt kusus nya di desa mata aer hingga sekarang ko tdk ada tanda tanda kehidupan makan gratis,terus kapan ntt sus nya desa mata aer hingga sekarang ko tidak tanda tanda hidup makan gratis,positif,kualitas_makanan,0,2025-04-22T14:58:46Z
a2WXt0aW76g,@NoorPrayuda-ol4js,KRONI KRONI AGEN INTEL MOSSAD YAHUDI GEORGE SOROS ADA DI SINI,kroni kroni agen intel mossad yahudi george soros sini,netral,umum,0,2025-04-22T14:51:56Z
a2WXt0aW76g,@yulindyahdwimerbawani4202,"MBG....? Untuk siapa....?
Sampai saat ini tidak semua sekolah yg dapat MBG tuh...
Menurut saya sih  MBG tidak tepat sasaran dan tidak adil ....",makan gizi gratis siapa tidak semua sekolah makan gizi gratis tuh makan gizi gratis tidak tepat sasar tidak adil,negatif,kualitas_makanan,0,2025-04-22T14:51:25Z
a2WXt0aW76g,@AnwarumarAnwar,"Program mbg untuk masa depan anak anak kok diproyekkan, entar sampai di sekolah tinggal tulangnya aja,",program makan gizi gratis masa depan anak anak kok proyek entar sekolah tinggal tulang,positif,kualitas_makanan,0,2025-04-22T14:41:28Z
a2WXt0aW76g,@DanielIngkiriwang,ia tempeeeee babiiiiii gratiiiiis makaaaan luuu 😁😁😁😁😁😁😁😁,tempee babi gratiis maka luu,negatif,umum,0,2025-04-22T14:21:08Z
a2WXt0aW76g,@yudhysantosa7779,Selanjutnya tolong dibahas Koperasi Merah Putih Bang🙏,lanjut bahas koperasi merah putih bang,positif,program,0,2025-04-22T14:14:49Z
a2WXt0aW76g,@rahmatyulianto7207,Sama aja program bantuan jaman jokowi itu orang2 dri partainya.,sama program bantu jaman mantan presiden jokowi orang dri partai,netral,program,0,2025-04-22T13:45:08Z
a2WXt0aW76g,@athabigaming7175,"Nikmatin aja masih ada 4,5 tahun lagi",nikmatin tahun,netral,umum,0,2025-04-22T13:14:59Z
a2WXt0aW76g,@angkringanjogja7119,bocor bocor bowo 2 sama semua korupssi doyan duit negara,bocor bocor bowo sama semua korupssi doyan duit negara,netral,umum,0,2025-04-22T12:55:35Z
a2WXt0aW76g,@HansOfficial-wv2xq,Perlu diaudit proyek makan gratis itu,perlu audit proyek makan gratis,positif,kualitas_makanan,0,2025-04-22T12:50:21Z
a2WXt0aW76g,@ImranImran-fv7pd,Yg betul² makan bergizi gratis adalah pempinan pemerentah beserta pejabat negara.,betul makan gizi gratis pempinan entah serta jabat negara,positif,kualitas_makanan,0,2025-04-22T12:40:50Z
a2WXt0aW76g,@harmokonugroho4878,media tempe ingin membunuh karakter presiden sekarang. sehingga rakyat benci dan marah. media tempe bukan media tapi corong untuk kepentingan asing . hati hati kawan rapatkan barisan dukung pemerintah yang sah. prabowo bagi asing adalah ancaman sebab kebijakannya sangat nasionalis dan pro rakyat kecil,media tempe bunuh karakter presiden sekarang rakyat benci marah media tempe bukan media corong penting asing hati hati kawan rapat baris dukung perintah sah presiden prabowo asing ancam bijak sangat nasionalis pro rakyat kecil,negatif,program,0,2025-04-22T12:27:57Z
a2WXt0aW76g,@hestihidup184,❤ tks tim bocor alus ❤,tks tim bocor alus,netral,umum,0,2025-04-22T12:26:42Z
a2WXt0aW76g,@ebed6472,"MBG. anak² yg makan nasinya, pejabat yg kenyang dan sehat sejahtera.",makan gizi gratis anak makan nasi jabat kenyang sehat sejahtera,positif,kualitas_makanan,0,2025-04-22T12:26:00Z
a2WXt0aW76g,@harmokonugroho4878,hati hati agen asing. mereka punya dana tak terbatas . kaki tangan mereka banyak . media tempe ...hati hati,hati hati agen asing punya dana tak batas kaki tangan banyak media tempe hati hati,netral,anggaran,0,2025-04-22T12:22:33Z
a2WXt0aW76g,@BelimbingSayurAsamSulfat,MBG=Makan Beracun Gratis 😂,makan gizi gratis makan racun gratis,positif,kualitas_makanan,1,2025-04-22T12:01:26Z
a2WXt0aW76g,@tataree85,"G heran, food estate aja nanem singkong tumbuh jagung apalagi cm mbg, tinggal otak atik angka buat dimanipulasi cost. Tujuannya bgs tp eksekusinya buruk. 100T mah mending naikin kualitas pendidik dan fasilitas pendukung siswa.",tidak heran food estate nanem singkong tumbuh jagung cm makan gizi gratis tinggal otak atik angka manipulasi cost tuju bgs eksekusi buruk mah lebih baik naikin kualitas didik fasilitas dukung siswa,positif,kualitas_makanan,0,2025-04-22T11:57:15Z
a2WXt0aW76g,@SantaWilly-h6i,"Nunggu waktu aj,, semua pasti terbuka entah kapan",nunggu waktu semua buka entah kapan,netral,umum,1,2025-04-22T11:50:38Z
a2WXt0aW76g,@jowo_tulen,Di SD NEgeri Karaban Kec.Gabus Kab.PATI Belum Pernah Sama Sekali Dpt Makan Siang Gratis... 😢,sd negeri karaban kec gabus kab pati belum pernah sama sekali dpt makan siang gratis,positif,kualitas_makanan,0,2025-04-22T11:47:37Z
a2WXt0aW76g,@665-9,"32:31

1. Pernah baca infografis dan sempat disebut Pak Ganjar dalam debat capres bahwa stunting dan gizi buruk itu mirip tetapi berbeda. Stunting bisa dicegah saat periode sebelum kelahiran dan sekian hari pertama setelah bayi lahir, sedang MBG diberikan saat si anak sudah bersekolah. Maka MBG tidak bisa mengentaskan stunting, MBG hanya bisa mengentaskan gizi buruk. CMIIW kalau ada ahli gizi atau perawat yang paham.
2. Dari kegagalan mengidentifikasi masalah, berarti rencananya tidak matang. (Eksekusinya juga aur-auran).
3. Kalau niatnya baik, Thanos dan Light Yagami juga baik.",pernah baca infografis sempat sebut pak ganjar debat capres stunting gizi buruk mirip beda stunting cegah periode lahir sekian hari pertama bayi lahir sedang makan gizi gratis beri si anak sekolah makan gizi gratis tidak entas stunting makan gizi gratis entas gizi buruk cmiiw kalau ahli gizi awat paham gagal identifikasi masalah arti rencana tidak matang eksekusi aur aur kalau niat baik thanos light yagami baik,netral,kualitas_makanan,0,2025-04-22T11:34:36Z
a2WXt0aW76g,@anamuslimchannel6866,Gak ada makan siang gratis. Hari ini Itu bukan hanya pepatah..,tidak makan siang gratis hari bukan pepatah,netral,kualitas_makanan,0,2025-04-22T11:34:04Z
a2WXt0aW76g,@dartomulyono7624,Lanjutkan tempo,lanjut tempo,positif,program,0,2025-04-22T11:28:08Z
a2WXt0aW76g,@haerudinyiyis4273,"Dimana ada makan gratis ...
Ada juga ngasih mie 1 bks.",makan gratis beri mie bks,positif,kualitas_makanan,0,2025-04-22T10:45:47Z
a2WXt0aW76g,@hserwan181,MBG adalah proyek balas budi buat kroni pendukung 02,makan gizi gratis proyek balas budi kroni dukung,positif,kualitas_makanan,0,2025-04-22T10:14:02Z
a2WXt0aW76g,@ginanjarpamungkas8357,Lagi Lagi KKN hah,kkn hah,netral,umum,0,2025-04-22T09:48:53Z
a2WXt0aW76g,@renirubiyanti7042,Budget 71T itu baru sebagian kcl skl kyknya yg dpt proyek mkn gratis 😂 apalagi klo sdh semua ya.. tp hrs kah ada evaluasi dan penelitian ttg adanya peningkatan kualitas pnddkn indonesia atau kualitas SDM nantinya dr PMG ini?,budget baru bagi kcl skl kyknya dpt proyek mkn gratis kalau semua evaluasi teliti ttg ada tingkat kualitas pnddkn indonesia kualitas sdm nanti dr pmg,positif,anggaran,0,2025-04-22T09:28:51Z
a2WXt0aW76g,@Arzen21,"Ini proyek ehhh program sambil menyelam mnum airrr ...
Taukan ... Seperti di bilang tempo...
Bikin program kliatannya populis...tapiiiii
Pelaksanaan nya ...jadi rebutan ordal",proyek ehh program selam mnum airr tau kata tempo bikin program kliatannya populis tapi laksana nya jadi rebut ordal,netral,program,0,2025-04-22T09:18:55Z
a2WXt0aW76g,@Lea-rv9gq,Sdh gak ada yg bisa dipercaya. Bagaimana nasib bangsa ini ke depan ya..😢,tidak percaya bagaimana nasib bangsa depan,negatif,umum,0,2025-04-22T08:56:50Z
a2WXt0aW76g,@aria7029,Saadlah bahwa hidup kalian adalah punya Tuhan dan akan kembali pada Tuhan. Kelak akan diminta pertanggungjawabannya,saadlah hidup kalian punya tuhan tuhan kelak minta pertanggungjawabannya,netral,umum,0,2025-04-22T08:46:39Z
a2WXt0aW76g,@bettamadesimple9139,Pejabat negara terkorup dan hidup mati kita di tangan mereka,jabat negara korup hidup mati tangan,netral,umum,0,2025-04-22T08:34:15Z
a2WXt0aW76g,@asn5533,"Evaluasi MBG, tidak gratis dia pakai anggaran APBN. harusnya skala prioritas berikan kepada anak yang benar2 dari keluarga miskin & yg memang ortunya kesulitan memberi makan. realitanya dilapangan banyak makanan yg tidak habisan oleh murid2, akhirnya buat makan ayam. mubadzir karena salah sasaran,",evaluasi makan gizi gratis tidak gratis pakai anggar apbn harus skala prioritas ikan anak benar keluarga miskin memang ortunya sulit beri makan realitanya lapang banyak makan tidak habis murid akhir makan ayam mubadzir salah sasar,negatif,kualitas_makanan,0,2025-04-22T08:28:20Z
a2WXt0aW76g,@musicpopuler2117,apapun akan salah dimata tempo,apa salah mata tempo,negatif,umum,0,2025-04-22T08:15:51Z
a2WXt0aW76g,@ganeshbaja1056,sejak retreat pun keliatan hahahah,sejak retreat lihat hahahah,netral,umum,0,2025-04-22T07:56:42Z
a2WXt0aW76g,@arifinjogor4502,Bocor alus datagkan dong nasumbernya . Pertamina kelantuanya. Masak suruh negelitin kalian nongrong?,bocor alus datagkan nasumbernya pertamina kelantuanya masak suruh negelitin kalian nongrong,netral,umum,0,2025-04-22T07:50:40Z
a2WXt0aW76g,@jrkreaction7461,Program MBG ini seharusnya berdampak ekonomi dan edukasi bagi warung-warung sekitar sekolah. Tapi nyatanya program ini terkesan eksklusif,program makan gizi gratis dampak ekonomi edukasi warung warung sekolah nyata program kes eksklusif,positif,kualitas_makanan,0,2025-04-22T07:47:04Z
a2WXt0aW76g,@tutitresnawati7883,"Sudah ketebak sih yaa akan terjadi seperti ini, namanya juga duit banyak masalah. Juga pasti banyak, karena semuanya pengen dapat untung banyak😅😊",tebak yaa jadi nama duit banyak masalah banyak semua ken untung banyak,netral,umum,0,2025-04-22T07:37:59Z
a2WXt0aW76g,@ragilkuning10,Jangan kasih kendor Tempo. Terus bersuara.,jangan kasih kendor tempo terus suara,positif,umum,0,2025-04-22T07:21:30Z
a2WXt0aW76g,@richardkaruwal3317,Buahaha si a1😂😂😂,buahaha si,netral,umum,0,2025-04-22T07:12:00Z
a2WXt0aW76g,@hellenmelati5980,Ooo~~ pantes 0:13 ~~~~,oo pantes,netral,umum,0,2025-04-22T06:53:04Z
a2WXt0aW76g,@mattomamato,Bgini loh. Penyedia MBG atau mitra BADAN GIZI NASIONAL yg tersedia itu kan  hrs punya modal yg sgt besar. Dan wajib lewat lelang dgn persyaratan yg bnyk &tdk main2x. Toh jg dlm penawaran disebut harga dan menu. &itu terbuka secara luas dan transparans. Kritis wajib tp jgn tendensius. Kawal sj. Jika mmg ada sesuatu yg tdk pd tempatnya ya sikat. Tp jika itu jujur dan terbuka jg profesional akui dan apresiasi itu. Jgn dilihat buruk nya doang. Hrs objektif dan adil menyikapi smua itu,bgini loh sedia makan gizi gratis mitra badan gizi nasional sedia kan punya modal sgt besar wajib lewat lelang syarat bnyk tidak mainx dlm tawar sebut harga menu buka luas transparans kritis wajib jgn tendensius kawal sj memang tidak tempat sikat jujur buka profesional aku apresiasi jgn lihat buruk nya objektif adil sikap smua,positif,kualitas_makanan,0,2025-04-22T06:43:00Z
a2WXt0aW76g,@PosiTalk_ID,"Dari awal juga ga percaya sama proyek makan gratis ini, soalnya banyak tikus 😂",awal tidak percaya sama proyek makan gratis soal banyak tikus,netral,kualitas_makanan,1,2025-04-22T06:28:19Z
a2WXt0aW76g,@ekojiwasraya5678,Progral terkorup hanja kedok doang mkn gratis. 😊,progral korup hanja kedok mkn gratis,positif,anggaran,0,2025-04-22T06:06:19Z
a2WXt0aW76g,@TimKreatifSTA,"UMKM akan mustahil bisa ikutan jadi mitra. Sudah sangat jelas penyampaian di atas. untuk menjadi mitra butuh modal awal jutaan bahkan milyaran. Kalo emang beneran mau menghidupkan UMKM, ubah itu aturan dan berikan kepastian pembayaran. Jika perlu pembayaran dilakukan dimuka. Saya bekerja sebagai pengelola katering sekolah lumayan lama, insya allah lebih paham kondisi di lapangan. berikan akses kemudahan mitra itu kepada kami para UMKM, kami pastikan kami berikan makanan yang bergizi dan tentunya menunya disukai anak-anak.",umkm mustahil ikut jadi mitra sangat jelas sampai atas jadi mitra butuh modal awal juta bahkan milyaran kalau memang sungguh mau hidup umkm ubah atur ikan pasti bayar perlu bayar laku muka kerja kelola katering sekolah lumayan lama insya allah lebih paham kondisi lapang ikan akses mudah mitra umkm pasti ikan makan gizi tentu menu suka anak anak,netral,kualitas_makanan,0,2025-04-22T05:51:48Z
a2WXt0aW76g,@eltorez,Pemerintah makin kesini makin kesana 😂😂😂,perintah makin kesini makin kesana,netral,umum,0,2025-04-22T05:44:07Z
a2WXt0aW76g,@sudarminingbtehendropranot215,"Mangkanya rezim sekarang ngotot untuk makanan geratis ,rupanya ladang bancakan 

Kalau memang mau membantu yang kurang gizi seharusnya di bagi secara langsung bukan pukul semua rata tapi di koropsi bisa gendut anggaranya",mangkanya rezim sekarang ngotot makan gerat rupa ladang bancak kalau memang mau bantu kurang gizi langsung bukan pukul semua rata koropsi gendut anggara,netral,kualitas_makanan,0,2025-04-22T05:43:07Z
a2WXt0aW76g,@melekpolitik76,Hati2 berikutnya proyek danantara itu... bisa habis itu triliyunan uang negara dan rakyat.,hati ikut proyek danantara habis triliyunan uang negara rakyat,netral,anggaran,0,2025-04-22T04:41:45Z
a2WXt0aW76g,@guhhhguhhh,"Ya memang, siapnya duitnya susah cair😂",memang siap duit susah cair,netral,umum,0,2025-04-22T04:25:50Z
a2WXt0aW76g,@GONDEZCHANNEL,"Pertanyaan dari saya: Yayasan yang dapat ""proyek"" MBG tersebut apakah melalui tender? Nilainya milyaran lho🤫😊",tanya yayasan proyek makan gizi gratis sebut lalu tender nilai milyaran lho,positif,kualitas_makanan,0,2025-04-22T04:11:12Z
a2WXt0aW76g,@Riris_channel,"Memang ga terlalu urgent sih proyek MBG ini, lebih better memprioritaskan program pendidikan merata dan gratis bagi seluruh warga Indonesia karena masih banyak ditemukan anak-anak muda yang tidak bisa sekolah karena tidak memiliki biaya.",memang tidak terlalu urgent proyek makan gizi gratis lebih better prioritas program didik rata gratis seluruh warga indonesia banyak temu anak anak muda tidak sekolah tidak milik biaya,negatif,kualitas_makanan,0,2025-04-22T04:04:40Z
a2WXt0aW76g,@marexindonesianugie1113,"masya allah, pekerja tatoan, gondrong bisa di terima di tempo, maju terus tempo",masya allah kerja tato gondrong terima tempo maju terus tempo,positif,umum,0,2025-04-22T03:59:55Z
a2WXt0aW76g,@fufufafafofo,ganti presiden ganti pemain 😂,ganti presiden ganti main,negatif,program,0,2025-04-22T03:50:16Z
a2WXt0aW76g,@sethyonketut2069,Biar gak ngegosip ikut aja bantu  terlibat coba bikin satu dapur. Kan nanti juga tahu semuanya.,biar tidak ngegosip ikut bantu libat coba bikin satu dapur kan tahu semua,negatif,umum,0,2025-04-22T03:23:33Z
a2WXt0aW76g,@iyanmurdi3457,"MBG di skolah anak, basi makanan nya 🫣 dan berbau logam tempat makan.",makan gizi gratis skolah anak basi makan nya bau logam tempat makan,negatif,kualitas_makanan,0,2025-04-22T03:17:48Z
a2WXt0aW76g,@tera200488,sekarang tempo mulai menerapkan nilai ekonomi ...lama2 jadi tempo berbayar,sekarang tempo mulai terap nilai ekonomi lama jadi tempo bayar,netral,anggaran,0,2025-04-22T03:14:35Z
a2WXt0aW76g,@BELLANEGRIKU,"KENAPA TIM NYA BANTU APA YG SALAH UNTUK DUKUNG KELANCARANYA MBG ,? DANA POLES HARUS SEGERA BUAT TEMPO 😂😂😂😂",tim nya bantu apa salah dukung kelancaranya makan gizi gratis dana poles segera tempo,positif,kualitas_makanan,0,2025-04-22T03:08:01Z
a2WXt0aW76g,@arwanputra138,"Ya begitulah Negara Kapitalis sekuler yg memisahkan agama dengan Negara, apapun untuk bisnis bahkan seandainya bisa langitpun maunya dipetak petak untuk bisnis.
Ganti dengan sistem Rahmatan lil alamin yaitu Islam.",begitu negara kapitalis sekuler pisah agama negara apa bisnis bahkan anda langit mau petak petak bisnis ganti sistem rahmat lil alamin islam,negatif,umum,0,2025-04-22T03:06:04Z
a2WXt0aW76g,@mohamadrama3133,"bobrok bener sih negara, herannya masih banyak orang2 miskin yg koar2 mendukung, sehat2 selalu ya team jurnalis tempo",bobrok benar negara heran banyak orang miskin koar dukung sehat selalu team jurnalis tempo,positif,kualitas_makanan,0,2025-04-22T02:57:41Z
a2WXt0aW76g,@sambirejo423,"Ingat jaman kampanye, mereka banyak yg bilang: makan siang gratis akan memutar roda ekonomi rakyat. Saya tetep tak percaya omongan mereka. Kini, makin tak percaya lagi. Karena kita memang nggak ada harapan, kok.",ingat jaman kampanye banyak kata makan siang gratis putar roda ekonomi rakyat tetep tak percaya omong kini makin tak percaya memang tidak harap kok,negatif,kualitas_makanan,0,2025-04-22T02:52:55Z
a2WXt0aW76g,@MrAchmadreza,"Dah gak sabar oknum-oknum yang ""lapar"" dikerangkeng. KPK harus gerak cepat, sebelum kerugian Negara semakin besar.",tidak sabar oknum oknum lapar kerangkeng kpk gerak cepat rugi negara makin besar,negatif,umum,11,2025-04-22T02:47:02Z
a2WXt0aW76g,@sugengsugeng7450,"Sebenernya produk jurnalis tempo ini invetigasinya valid apa tidak ya, 
Pertanyaannya.
Jika produk junalis tempo salah apakah bisa di gugat?",sebenernya produk jurnalis tempo invetigasinya valid apa tidak tanya produk junalis tempo salah gugat,negatif,umum,0,2025-04-22T02:39:08Z
a2WXt0aW76g,@bungalaw,"makan bergizi belum bayar, rakyat di cekokkin dgn makanan haram,, kasihan pengolah makanan dgn usaha nya kandas belum di bayar emang penipu?Jokowi aja kontraktor jalan tol belum dibayar sama dgn program Prabowo gibran",makan gizi belum bayar rakyat cekokkin makan haram kasihan olah makan usaha nya kandas belum bayar memang tipu mantan presiden jokowi kontraktor jalan tol belum bayar sama program presiden prabowo gibran,negatif,kualitas_makanan,1,2025-04-22T02:25:38Z
a2WXt0aW76g,@backslashlaboratorium8437,ohh ini channel dari media yang didanai george soros,ohh channel media dana george soros,netral,anggaran,0,2025-04-22T01:51:36Z
a2WXt0aW76g,@yoyokkrist5486,"Bang kalo Indonesia tidak bisa menghukum mati bagi barangsiapa yang terbukti mengkorupsi anggaran negara diatas 1 M maka jangan berharap Indonesia Emas bisa tercapai, bisakah membahas hal tsb bang, maju terus tanpa batas untuk Indonesia Emas",bang kalau indonesia tidak hukum mati barangsiapa bukti korupsi anggar negara atas jangan harap indonesia emas capai bisa bahas tsb bang maju terus tanpa batas indonesia emas,negatif,anggaran,0,2025-04-22T01:30:38Z
a2WXt0aW76g,@fanmo889,"pantesan gak jadi galak sama koruptor, ya kali menjarain diri sendiri dan teman2 nya",pantesan tidak jadi galak sama koruptor kali menjarain diri sendiri teman nya,negatif,umum,0,2025-04-22T01:24:59Z
a2WXt0aW76g,@minilistmini,MBG banyak yang tidak tepat sasaran,makan gizi gratis banyak tidak tepat sasar,negatif,kualitas_makanan,0,2025-04-22T01:24:57Z
